seed_index,seed_base,maturity,n_int,n_bd,mae,max_abs_error,mre_itm,mean_posterior_std,max_posterior_std,optimization_time_sec,final_fit_time_sec,pricing_time_sec,posterior_std_time_sec,series_benchmark_time_sec,total_gpr_price_time_sec,total_gpr_with_std_time_sec,tuning_success,tuning_message,tuning_nit,tuning_nfev,tuning_objective_value
12,20380701,2.0,800,800,0.08679066447617063,0.2611135910168372,0.0017259516053129004,0.004050336479662504,0.014704314146116376,24.2609371249564,0.1524602910503745,0.0018093750113621354,0.03892575006466359,0.05370279203634709,24.415206791018136,24.4541325410828,True,Optimization terminated successfully.,56,106,0.020927730279024948
12,20380701,2.5,800,800,0.06482501124021352,0.20410653460889705,0.0012086214302078086,0.0034397894020196215,0.013149755984557296,28.040293083991855,0.1401217080419883,0.0018591670086607337,0.02788641699589789,0.05918179196305573,28.182273959042504,28.210160376038402,True,Optimization terminated successfully.,65,116,0.01843998020357856
12,20380701,3.0,800,800,0.08137387397780091,0.2770675550800661,0.0014486622225263757,0.003876098801620036,0.013926286540008104,26.164880375028588,0.1418971250532195,0.0017509589670225978,0.029800834017805755,0.0646251670550555,26.30852845904883,26.338329293066636,True,Optimization terminated successfully.,66,121,0.03759497005774524
13,20390701,0.5,800,800,0.05862571395109028,0.16456905384355558,0.0022395170657940966,0.0017177955767941292,0.0043565025556801485,20.223382459022105,0.14235066692344844,0.0017353330040350556,0.03190616599749774,0.033813207992352545,20.36746845894959,20.399374624947086,True,Optimization terminated successfully.,51,97,0.017148091903543706
13,20390701,1.0,800,800,0.02894524831693174,0.05384233856798826,0.0005599660930204534,0.0014078059469242257,0.002399106452243275,22.242321457946673,0.13763187499716878,0.001851457986049354,0.029766415944322944,0.04199575004167855,22.38180479092989,22.411571206874214,True,Optimization terminated successfully.,53,105,0.029621040598652622
13,20390701,1.5,800,800,0.031587519233619646,0.058725564579990674,0.000537431672159749,0.0014914179010197916,0.00259081015418309,26.280230875010602,0.15135479089803994,0.0017064170679077506,0.029770708992145956,0.04544112493749708,26.43329208297655,26.463062791968696,True,Optimization terminated successfully.,69,126,0.04662683512921957
13,20390701,2.0,800,800,0.08741178502634094,0.10971282515324532,0.0015098397888338765,0.006761861036141696,0.060558214543744375,19.36030049994588,0.14910224999766797,0.0017718339804559946,0.02866616693791002,0.05023779207840562,19.511174583924003,19.539840750861913,True,Optimization terminated successfully.,47,92,0.0943431399598473
13,20390701,2.5,800,800,0.08681622363834578,0.19983260811117987,0.0015571636869253058,0.004789613877910794,0.047403519290221796,24.557119332952425,0.1331406249664724,0.001605957979336381,0.034346875036135316,0.05746454210020602,24.691865915898234,24.72621279093437,True,Optimization terminated successfully.,64,121,0.029625327652018033
13,20390701,3.0,800,800,0.06648377042560934,0.22651302809958906,0.0010376201931400176,0.0027450036991623797,0.005614774275621299,13.609618457965553,0.1421803750563413,0.0020672499667853117,0.03243179200217128,0.0614873340819031,13.75386608298868,13.78629787499085,True,Optimization terminated successfully.,38,67,0.047435651268750226
14,20400701,0.5,800,800,0.004744127456528882,0.025354382531602937,0.00012745192688827175,0.0014033572147812857,0.002403647377438455,32.433462833985686,0.13237966608721763,0.0017777079483494163,0.03550487500615418,0.03287891601212323,32.56762020802125,32.60312508302741,True,Optimization terminated successfully.,82,154,0.02220106884503994
14,20400701,1.0,800,800,0.07681040064089927,0.16023342244820427,0.002043532722424369,0.0016349525346210953,0.004136156711716008,27.169959582970478,0.13534575002267957,0.0017977500101551414,0.0373870839830488,0.04055670800153166,27.307103083003312,27.34449016698636,True,Optimization terminated successfully.,72,137,0.027276973074374565
14,20400701,1.5,800,800,0.021996597852459006,0.05106088501561601,0.0004898702792523746,0.0022019108266125203,0.016712142611429632,32.88195608300157,0.1324155000038445,0.0017914590425789356,0.0369782920461148,0.045949375024065375,33.01616304204799,33.05314133409411,True,Optimization terminated successfully.,87,165,0.02061263601399573
14,20400701,2.0,800,800,0.02798261199553267,0.11004485377269191,0.000529913645553623,0.0022768481333002547,0.006517504694278204,26.762053541955538,0.13710383302532136,0.0015952079556882381,0.03611375007312745,0.052916208980605006,26.900752582936548,26.936866333009675,True,Optimization terminated successfully.,68,132,0.01929820777931403
14,20400701,2.5,800,800,0.06440522151451292,0.20948682001061059,0.0011908642935305163,0.005848629058965074,0.044245586939053255,22.07133337506093,0.13985516596585512,0.0019323340384289622,0.038305124966427684,0.059039374929852784,22.213120875065215,22.251426000031643,True,Optimization terminated successfully.,65,111,0.0253760121802616
14,20400701,3.0,800,800,0.09723595816526431,0.27385805367862304,0.0015333021297987074,0.01398887988860048,0.11652256756306956,20.93190699990373,0.1295028330059722,0.001715624937787652,0.03032704198267311,0.06627900002058595,21.06312545784749,21.093452499830164,True,Optimization terminated successfully.,53,105,0.03493379508961322
