seed_index,seed_base,maturity,n_int,n_bd,mae,max_abs_error,mre_itm,mean_posterior_std,max_posterior_std,optimization_time_sec,final_fit_time_sec,pricing_time_sec,posterior_std_time_sec,series_benchmark_time_sec,total_gpr_price_time_sec,total_gpr_with_std_time_sec,tuning_success,tuning_message,tuning_nit,tuning_nfev,tuning_objective_value
14,20400701,3.0,800,800,0.054204194895947695,0.0924425397453632,0.0010367365829968716,0.003237750171145487,0.005120200821827296,17.88911241700407,0.1411762909265235,0.0017058330122381449,0.03472995897755027,0.062344917096197605,18.031994540942833,18.066724499920383,True,Optimization terminated successfully.,45,85,0.07298598776942135
15,20410701,0.5,800,800,0.06486966740452178,0.1634993145835857,0.0019344172958098676,0.002110114429417641,0.0025770863100457683,17.479013625066727,0.14168291597161442,0.0018652499420568347,0.028473749989643693,0.032826666021719575,17.6225617909804,17.651035540970042,True,Optimization terminated successfully.,45,86,0.01624986134854744
15,20410701,1.0,800,800,0.031096018907170595,0.062283112024772436,0.0006708569781900772,0.002039379863097903,0.00317900365001619,11.16722916602157,0.14616716606542468,0.0017340830527245998,0.021747666993178427,0.03910554200410843,11.31513041513972,11.336878082132898,True,Optimization terminated successfully.,28,55,0.010503619639438034
15,20410701,1.5,800,800,0.011724702377932158,0.03985932813391457,0.00023452222448139682,0.002158065928976579,0.002433724357499839,17.200867375009693,0.15154770796652883,0.0017697080038487911,0.02758958307094872,0.045142500079236925,17.35418479098007,17.38177437405102,True,Optimization terminated successfully.,43,79,0.0560114001629973
15,20410701,2.0,800,800,0.09631639582679757,0.1502830870343672,0.0019630264830713577,0.0023759039822064676,0.00290083231182395,19.895060540991835,0.13151004200335592,0.0016498749610036612,0.029364875052124262,0.052226167055778205,20.028220457956195,20.05758533300832,True,Optimization terminated successfully.,51,98,0.03628412006557157
15,20410701,2.5,800,800,0.02490743429278905,0.03512733303982429,0.0004069393946698358,0.002631667758222458,0.003543446104122236,17.21039899997413,0.13242008304223418,0.0018736660713329911,0.029711541952565312,0.05899183405563235,17.3446927490877,17.374404291040264,True,Optimization terminated successfully.,46,87,0.04977773995096894
15,20410701,3.0,800,800,0.11664387780648361,0.15404560295425895,0.0017033045680862452,0.0031399272080094025,0.00501347950635076,13.793946667108685,0.13753970805555582,0.00178154103923589,0.028299542027525604,0.06457770790439099,13.933267916203476,13.961567458231002,True,Optimization terminated successfully.,35,69,0.07462152257579543
16,20420701,0.5,800,800,0.012584877046574064,0.02736111597160118,0.0003652679738157718,0.0019016239893275464,0.0025697486412796407,14.84998950001318,0.1327359169954434,0.0016637500375509262,0.029891459038481116,0.03414270794019103,14.984389167046174,15.014280626084656,True,Optimization terminated successfully.,39,75,0.014797214454754445
16,20420701,1.0,800,800,0.021264419122270905,0.0536914013676828,0.0004620144893675504,0.0019341229832079705,0.0027674601407402825,21.483357583056204,0.13782662502489984,0.0017792499857023358,0.02995683392509818,0.04147812502924353,21.622963458066806,21.652920291991904,True,Optimization terminated successfully.,55,106,0.050841473218527944
16,20420701,1.5,800,800,0.0714456376670538,0.1342266463723618,0.0016317456771032333,0.002364026689357561,0.003037373145700067,14.204224374960177,0.1311760829994455,0.0017441659001633525,0.022733959020115435,0.0477323749801144,14.337144623859785,14.359878582879901,True,Optimization terminated successfully.,36,71,0.027600417985823293
16,20420701,2.0,800,800,0.10498793982189376,0.1797032373017462,0.001794679600264,0.003111999819547347,0.00418158213171665,16.338976999977604,0.13239033403806388,0.0016085830284282565,0.029020500020124018,0.053339208010584116,16.472975917044096,16.50199641706422,True,Optimization terminated successfully.,43,82,0.061110126002080795
16,20420701,2.5,800,800,0.0726868131068222,0.12441547563973643,0.0013485784824013095,0.0025602715176207087,0.003391274726694889,15.238728791940957,0.12981929199304432,0.0018100839806720614,0.03020470798946917,0.05952108290512115,15.370358167914674,15.400562875904143,True,Optimization terminated successfully.,39,76,0.034262855599365094
16,20420701,3.0,800,800,0.03396891504653797,0.08237287242894809,0.000523834689566813,0.0033107673405648142,0.0069478711446267945,13.58010816690512,0.14033687498886138,0.0016170829767361283,0.028490499942563474,0.06474487495142967,13.722062124870718,13.750552624813281,True,Optimization terminated successfully.,36,68,0.038498039613451926
17,20430701,0.5,800,800,0.03397066892316327,0.08555751214470142,0.000683463499403427,0.0024181602156464962,0.004181185680272772,15.591313416021876,0.13501550001092255,0.0019116250332444906,0.03877049998845905,0.0333555000834167,15.728240541066043,15.767011041054502,True,Optimization terminated successfully.,41,78,0.02284910724499727
17,20430701,1.0,800,800,0.010180092889031593,0.019189358882113705,0.00024596318982915655,0.0020871341165559125,0.003127455752117874,13.099710791022517,0.13980500004254282,0.0017037499928846955,0.035402833949774504,0.04008770803920925,13.241219541057944,13.276622375007719,True,Optimization terminated successfully.,33,64,0.03212892156832704
17,20430701,1.5,800,800,0.12043158354231763,0.1990253394046846,0.002686329598237143,0.0032967365498861056,0.005063685356070492,17.909616208053194,0.13506266695912927,0.0018044579774141312,0.03823933296371251,0.04772620799485594,18.046483332989737,18.08472266595345,True,Optimization terminated successfully.,47,88,0.025499325636236535
17,20430701,2.0,800,800,0.07068443980439923,0.1237046118812799,0.0015995326224741376,0.002253410306240748,0.002714560285517463,17.662631749990396,0.1366622910136357,0.0018324590055271983,0.03759166691452265,0.05256691703107208,17.80112650000956,17.83871816692408,True,Optimization terminated successfully.,46,87,0.035147472894088566
17,20430701,2.5,800,800,0.21189157808738002,0.2833019796525207,0.004135689414946204,0.010025921246317543,0.022019013067058592,12.983732915949076,0.13574454095214605,0.001560457982122898,0.037965041934512556,0.05681500001810491,13.121037914883345,13.159002956817858,True,Optimization terminated successfully.,33,64,0.05458619195510277
17,20430701,3.0,800,800,0.022338317154955958,0.04522312663535111,0.0002515846761337765,0.0038370372962489275,0.005552116998422759,16.709359457949176,0.15161483292467892,0.001826458959840238,0.029209040920250118,0.06217162497341633,16.862800749833696,16.892009790753946,True,Optimization terminated successfully.,39,76,0.028755470161963396
18,20440701,0.5,800,800,0.029867878326197708,0.09048709329630711,0.0008540464584282148,0.0019402321508176464,0.0021819352827427184,16.537332082982175,0.15328233304899186,0.001653290935792029,0.02815179096069187,0.03145374997984618,16.69226770696696,16.72041949792765,True,Optimization terminated successfully.,40,77,0.015924746164312963
18,20440701,1.0,800,800,0.04897741514379221,0.09646383456452412,0.001121801868884618,0.0019241686699190846,0.002559565931572843,13.413357082987204,0.13873120897915214,0.0017632920062169433,0.03790145902894437,0.04117329197470099,13.553851583972573,13.591753043001518,True,Optimization terminated successfully.,35,65,0.06511038210589051
18,20440701,1.5,800,800,0.03142626983062391,0.11556877787809583,0.0005813424649137515,0.0028009708850945587,0.004326572341042593,16.540447624982335,0.13281616708263755,0.0017660419689491391,0.03816650004591793,0.04713495902251452,16.67502983403392,16.71319633407984,True,Optimization terminated successfully.,43,82,0.029638818141366083
18,20440701,2.0,800,800,0.0337681234114541,0.11128804105611323,0.0007790617243058555,0.004090724308661277,0.008679568389394269,20.023250708007254,0.1340271249646321,0.0018697089981287718,0.03900987503584474,0.05232891603372991,20.159147541970015,20.19815741700586,True,Optimization terminated successfully.,49,98,0.03433640591662249
18,20440701,2.5,800,800,0.092152340110628,0.24467799445163507,0.0017817703600064244,0.004310898047980584,0.008535657032717432,16.56988437497057,0.1425904999487102,0.0017787499818950891,0.03307158395182341,0.05581575003452599,16.714253624901175,16.747325208853,True,Optimization terminated successfully.,41,81,0.032727468008775594
18,20440701,3.0,800,800,0.029747348315423788,0.08097473854331838,0.000478579490737125,0.0029214500851330416,0.004049336262087729,15.407762708025984,0.15008145803585649,0.0019820421002805233,0.035599625087343156,0.061242250027135015,15.559826208162121,15.595425833249465,True,Optimization terminated successfully.,37,72,0.03750734376802582
19,20450701,0.5,800,800,0.020387734860282402,0.04311446952531384,0.0005807197846593997,0.0019435215823173726,0.0021889817208261726,15.4318152499618,0.140827541006729,0.0020533750066533685,0.03229912498500198,0.031461540958844125,15.574696165975183,15.606995290960185,True,Optimization terminated successfully.,37,73,0.012361691304688248
19,20450701,1.0,800,800,0.07774352166984841,0.1656260546887509,0.0019992975161845484,0.0023255434088890986,0.003520152410736,13.085659874952398,0.14103370800148696,0.0016923330258578062,0.03566154092550278,0.039563082973472774,13.228385915979743,13.264047456905246,True,Optimization terminated successfully.,33,64,0.02497684939526039
19,20450701,1.5,800,800,0.04538211478194374,0.09515637350121864,0.0006994212761463058,0.002154857152544175,0.002419850307842888,21.11304345796816,0.14380658394657075,0.001869875006377697,0.032146250014193356,0.0491977920755744,21.25871991692111,21.290866166935302,True,Optimization terminated successfully.,54,102,0.05804898025583381
19,20450701,2.0,800,800,0.04747094906336054,0.1442386276765859,0.0007059190712497529,0.0036463465627385545,0.006115170602248437,17.10059991606977,0.13422462507151067,0.0017717499285936356,0.03747145796660334,0.05270050000399351,17.236596291069873,17.274067749036476,True,Optimization terminated successfully.,43,86,0.021471648620379737
19,20450701,2.5,800,800,0.03693684997201564,0.06347339209814606,0.0005585992726245985,0.003420654490638433,0.004831103196231557,15.989227082929574,0.13567404099740088,0.0016534170135855675,0.036552291945554316,0.05884266702923924,16.12655454094056,16.163106832886115,True,Optimization terminated successfully.,41,78,0.0639419729829149
19,20450701,3.0,800,800,0.10667744343571073,0.14095832792233054,0.001755803131351909,0.002766580469482381,0.0029403728746412224,18.196547125000507,0.133053999976255,0.001975291990675032,0.03159350005444139,0.06653508299496025,18.331576416967437,18.363169917021878,True,Optimization terminated successfully.,47,91,0.0788187160846658
