seed_index,seed_base,maturity,n_int,n_bd,sigma_f,ell_t,ell_x,log_sigma_f,log_ell_t,log_ell_x,initial_sigma_f,fixed_sigma_f,initial_ell_t,initial_ell_x,objective_value,success,nit,nfev
16,20420701,3.0,800,800,1.0,0.7207880746264442,0.3106620544387704,,-0.32741011746077164,-1.1690495993019958,100.0,1.0,0.8,1.2,0.038498039613451926,True,36,68
17,20430701,0.5,800,800,1.0,0.496684713080881,0.14276631419967056,,-0.6997998343086678,-1.9465461518645357,100.0,1.0,0.8,1.2,0.02284910724499727,True,41,78
17,20430701,1.0,800,800,1.0,0.5661340751906836,0.2445047110424131,,-0.5689243468687176,-1.408520702185708,100.0,1.0,0.8,1.2,0.03212892156832704,True,33,64
17,20430701,1.5,800,800,1.0,0.7751188844268029,0.18153956923136075,,-0.2547388621328627,-1.7062816367444598,100.0,1.0,0.8,1.2,0.025499325636236535,True,47,88
17,20430701,2.0,800,800,1.0,1.101557516783819,0.2649322350925296,,0.09672510267760129,-1.3282812023289514,100.0,1.0,0.8,1.2,0.035147472894088566,True,46,87
17,20430701,2.5,800,800,1.0,0.6299326063316729,0.26597561730969643,,-0.462142439395403,-1.3243506386511235,100.0,1.0,0.8,1.2,0.05458619195510277,True,33,64
17,20430701,3.0,800,800,1.0,1.0157847920130691,0.2807512070276387,,0.015661507834727237,-1.2702863860758051,100.0,1.0,0.8,1.2,0.028755470161963396,True,39,76
18,20440701,0.5,800,800,1.0,0.4742784975134644,0.20428795041462758,,-0.745960582328751,-1.5882247587578158,100.0,1.0,0.8,1.2,0.015924746164312963,True,40,77
18,20440701,1.0,800,800,1.0,0.6196216022339508,0.24409658338910495,,-0.47864630624093946,-1.4101912984484666,100.0,1.0,0.8,1.2,0.06511038210589051,True,35,65
18,20440701,1.5,800,800,1.0,0.5366480373496463,0.2642226730245072,,-0.6224128232873302,-1.3309630729208237,100.0,1.0,0.8,1.2,0.029638818141366083,True,43,82
18,20440701,2.0,800,800,1.0,0.8543114185089072,0.20852001490424568,,-0.1574594929898474,-1.567720247605898,100.0,1.0,0.8,1.2,0.03433640591662249,True,49,98
18,20440701,2.5,800,800,1.0,1.1487905223910369,0.22364857142834144,,0.138709669269989,-1.497679336656247,100.0,1.0,0.8,1.2,0.032727468008775594,True,41,81
18,20440701,3.0,800,800,1.0,0.7904004485983942,0.3607070912887347,,-0.23521556498994298,-1.0196890314690148,100.0,1.0,0.8,1.2,0.03750734376802582,True,37,72
19,20450701,0.5,800,800,1.0,0.5700737178526749,0.17158759320355063,,-0.5619895969497922,-1.7626613952207046,100.0,1.0,0.8,1.2,0.012361691304688248,True,37,73
19,20450701,1.0,800,800,1.0,0.5421193750685278,0.21726558033993987,,-0.6122690525898601,-1.526634801228878,100.0,1.0,0.8,1.2,0.02497684939526039,True,33,64
19,20450701,1.5,800,800,1.0,0.7420695432415455,0.29186835215194334,,-0.2983123161613709,-1.2314524271714453,100.0,1.0,0.8,1.2,0.05804898025583381,True,54,102
19,20450701,2.0,800,800,1.0,0.8733960532756085,0.18517825455144873,,-0.13536615674600594,-1.6864363796927542,100.0,1.0,0.8,1.2,0.021471648620379737,True,43,86
19,20450701,2.5,800,800,1.0,0.7834516084052446,0.32537098142056625,,-0.24404598245629855,-1.1227892663527703,100.0,1.0,0.8,1.2,0.0639419729829149,True,41,78
19,20450701,3.0,800,800,1.0,1.0137183397772158,0.4301089517524283,,0.01362509516050019,-0.8437167262204113,100.0,1.0,0.8,1.2,0.0788187160846658,True,47,91
