maturity,S0,x0,reference_series,series_benchmark_time_sec
1.0,94.0,4.543294782270004,13.75014761872974,0.11747483303770423
1.0,96.0,4.564348191467836,14.944317208818063,0.11747483303770423
1.0,98.0,4.584967478670572,16.182060989836895,0.11747483303770423
1.0,100.0,4.605170185988092,17.46146959964648,0.11747483303770423
1.0,102.0,4.624972813284271,18.780628001415007,0.11747483303770423
1.0,104.0,4.6443908991413725,20.137633303157,0.11747483303770423
1.0,106.0,4.663439094112067,21.530609603938558,0.11747483303770423
1.0,108.0,4.68213122712422,22.957720112610385,0.11747483303770423
1.0,110.0,4.700480365792417,24.417176807945708,0.11747483303770423
1.0,112.0,4.718498871295094,25.907247917105348,0.11747483303770423
1.0,114.0,4.736198448394496,27.426263486058552,0.11747483303770423
1.0,116.0,4.7535901911063645,28.97261930410649,0.11747483303770423
1.0,118.0,4.770684624465665,30.54477942762334,0.11747483303770423
1.0,120.0,4.787491742782046,32.1412775276713,0.11747483303770423
1.0,122.0,4.804021044733257,33.76071726395138,0.11747483303770423
1.0,124.0,4.820281565605037,35.40177186487446,0.11747483303770423
1.0,126.0,4.836281906951478,37.063183071320545,0.11747483303770423
1.0,128.0,4.852030263919617,38.74375958052444,0.11747483303770423
1.0,130.0,4.867534450455582,40.44237510690989,0.11747483303770423
1.0,132.0,4.882801922586371,42.157966158821104,0.11747483303770423
1.0,134.0,4.897839799950911,43.88952961407553,0.11747483303770423
1.0,136.0,4.912654885736052,45.636120163086986,0.11747483303770423
1.0,138.0,4.927253685157205,47.39684767592165,0.11747483303770423
1.0,140.0,4.941642422609304,49.17087453894127,0.11747483303770423
1.0,142.0,4.955827057601261,50.95741299751788,0.11747483303770423
1.0,144.0,4.969813299576001,52.755722533527,0.11747483303770423
1.0,146.0,4.983606621708336,54.56510729978965,0.11747483303770423
1.0,148.0,4.997212273764115,56.38491362817575,0.11747483303770423
1.0,150.0,5.0106352940962555,58.21452762357729,0.11747483303770423
1.0,152.0,5.0238805208462765,60.053372852263536,0.11747483303770423
1.0,154.0,5.0369526024136295,61.90090813013025,0.11747483303770423
1.0,156.0,5.049856007249537,63.75662541394237,0.11747483303770423
1.0,158.0,5.062595033026967,65.62004779674992,0.11747483303770423
1.0,160.0,5.075173815233827,67.49072760714968,0.11747483303770423
1.0,162.0,5.087596335232384,69.36824461090144,0.11747483303770423
1.0,164.0,5.099866427824199,71.25220431252055,0.11747483303770423
1.0,166.0,5.111987788356544,73.14223635381528,0.11747483303770423
1.0,168.0,5.123963979403259,75.03799300587104,0.11747483303770423
1.0,170.0,5.135798437050262,76.93914775066173,0.11747483303770423
1.0,172.0,5.147494476813453,78.84539394827391,0.11747483303770423
1.0,174.0,5.159055299214529,80.75644358562792,0.11747483303770423
1.0,176.0,5.170483995038151,82.67202610254672,0.11747483303770423
1.0,178.0,5.181783550292085,84.59188729106093,0.11747483303770423
1.0,180.0,5.19295685089021,86.51578826390264,0.11747483303770423
1.0,182.0,5.204006687076795,88.44350448825557,0.11747483303770423
1.0,184.0,5.214935757608986,90.37482488095202,0.11747483303770423
1.0,186.0,5.225746673713202,92.30955096145767,0.11747483303770423
1.0,188.0,5.236441962829949,94.24749605914053,0.11747483303770423
1.0,190.0,5.247024072160486,96.18848457148482,0.11747483303770423
1.0,192.0,5.2574953720277815,98.13235127007519,0.11747483303770423
1.0,194.0,5.267858159063328,100.0789406513449,0.11747483303770423
1.0,196.0,5.278114659230517,102.02810632924394,0.11747483303770423
1.0,198.0,5.288267030694535,103.97971046714586,0.11747483303770423
1.0,200.0,5.298317366548036,105.93362324646371,0.11747483303770423
1.5,50.0,3.912023005428146,1.1925482580151028,0.06569149997085333
1.5,52.0,3.9512437185814275,1.4712179548064954,0.06569149997085333
1.5,54.0,3.9889840465642745,1.7913605239671015,0.06569149997085333
1.5,56.0,4.02535169073515,2.1551182224686594,0.06569149997085333
1.5,58.0,4.060443010546419,2.5643026352356975,0.06569149997085333
1.5,60.0,4.0943445622221,3.020386863366047,0.06569149997085333
1.5,62.0,4.127134385045092,3.524506880841459,0.06569149997085333
1.5,64.0,4.1588830833596715,4.07747061337206,0.06569149997085333
1.5,66.0,4.189654742026425,4.67977322920047,0.06569149997085333
1.5,68.0,4.219507705176107,5.331617165089638,0.06569149997085333
1.5,70.0,4.248495242049359,6.032935513539641,0.06569149997085333
1.5,72.0,4.276666119016055,6.783417544671471,0.06569149997085333
1.5,74.0,4.30406509320417,7.582535307466623,0.06569149997085333
1.5,76.0,4.330733340286331,8.429570433957984,0.06569149997085333
1.5,78.0,4.356708826689592,9.323640444649026,0.06569149997085333
1.5,80.0,4.382026634673881,10.263724015832858,0.06569149997085333
1.5,82.0,4.406719247264253,11.24868481469583,0.06569149997085333
1.5,84.0,4.430816798843313,12.277293633695027,0.06569149997085333
1.5,86.0,4.454347296253507,13.348248661118154,0.06569149997085333
1.5,88.0,4.477336814478207,14.460193810653971,0.06569149997085333
1.5,90.0,4.499809670330265,15.611735100747266,0.06569149997085333
1.5,92.0,4.5217885770490405,16.801455126461583,0.06569149997085333
1.5,94.0,4.543294782270004,18.027925704710675,0.06569149997085333
1.5,96.0,4.564348191467836,19.2897188002484,0.06569149997085333
1.5,98.0,4.584967478670572,20.585415856806414,0.06569149997085333
1.5,100.0,4.605170185988092,21.91361566714841,0.06569149997085333
1.5,102.0,4.624972813284271,23.272940919242977,0.06569149997085333
1.5,104.0,4.6443908991413725,24.662043554685415,0.06569149997085333
1.5,106.0,4.663439094112067,26.079609071132676,0.06569149997085333
1.5,108.0,4.68213122712422,27.524359893847933,0.06569149997085333
1.5,110.0,4.700480365792417,28.995057933276172,0.06569149997085333
1.5,112.0,4.718498871295094,30.49050643652496,0.06569149997085333
1.5,114.0,4.736198448394496,32.00955123118294,0.06569149997085333
1.5,116.0,4.7535901911063645,33.55108145043714,0.06569149997085333
1.5,118.0,4.770684624465665,35.11402981921816,0.06569149997085333
1.5,120.0,4.787491742782046,36.69737257227892,0.06569149997085333
1.5,122.0,4.804021044733257,38.30012906684027,0.06569149997085333
1.5,124.0,4.820281565605037,39.92136114476198,0.06569149997085333
1.5,126.0,4.836281906951478,41.56017229218094,0.06569149997085333
1.5,128.0,4.852030263919617,43.21570663818092,0.06569149997085333
1.5,130.0,4.867534450455582,44.88714782832907,0.06569149997085333
1.5,132.0,4.882801922586371,46.573717803791155,0.06569149997085333
1.5,134.0,4.897839799950911,48.274675512191656,0.06569149997085333
1.5,136.0,4.912654885736052,49.98931557237328,0.06569149997085333
1.5,138.0,4.927253685157205,51.716966911687635,0.06569149997085333
1.5,140.0,4.941642422609304,53.45699139137336,0.06569149997085333
1.5,142.0,4.955827057601261,55.208782432901295,0.06569149997085333
1.5,144.0,4.969813299576001,56.97176365585017,0.06569149997085333
1.5,146.0,4.983606621708336,58.74538753588269,0.06569149997085333
1.5,148.0,4.997212273764115,60.52913408967469,0.06569149997085333
1.5,150.0,5.0106352940962555,62.322509592188545,0.06569149997085333
1.5,152.0,5.0238805208462765,64.12504533043611,0.06569149997085333
1.5,154.0,5.0369526024136295,65.93629639682071,0.06569149997085333
1.5,156.0,5.049856007249537,67.75584052426079,0.06569149997085333
1.5,158.0,5.062595033026967,69.58327696455206,0.06569149997085333
1.5,160.0,5.075173815233827,71.41822541080418,0.06569149997085333
1.5,162.0,5.087596335232384,73.26032496427808,0.06569149997085333
1.5,164.0,5.099866427824199,75.10923314552568,0.06569149997085333
1.5,166.0,5.111987788356544,76.96462494939351,0.06569149997085333
1.5,168.0,5.123963979403259,78.82619194317769,0.06569149997085333
1.5,170.0,5.135798437050262,80.69364140699786,0.06569149997085333
1.5,172.0,5.147494476813453,82.56669551528876,0.06569149997085333
1.5,174.0,5.159055299214529,84.44509055818304,0.06569149997085333
1.5,176.0,5.170483995038151,86.3285762014576,0.06569149997085333
1.5,178.0,5.181783550292085,88.2169147836596,0.06569149997085333
1.5,180.0,5.19295685089021,90.10988064897677,0.06569149997085333
1.5,182.0,5.204006687076795,92.00725951440316,0.06569149997085333
1.5,184.0,5.214935757608986,93.90884786974128,0.06569149997085333
1.5,186.0,5.225746673713202,95.81445240898869,0.06569149997085333
1.5,188.0,5.236441962829949,97.72388949167953,0.06569149997085333
1.5,190.0,5.247024072160486,99.63698463277346,0.06569149997085333
1.5,192.0,5.2574953720277815,101.55357201972012,0.06569149997085333
1.5,194.0,5.267858159063328,103.4734940553667,0.06569149997085333
1.5,196.0,5.278114659230517,105.39660092541551,0.06569149997085333
1.5,198.0,5.288267030694535,107.32275018918764,0.06569149997085333
1.5,200.0,5.298317366548036,109.25180639248987,0.06569149997085333
2.0,50.0,3.912023005428146,2.264445089353102,0.07810912502463907
2.0,52.0,3.9512437185814275,2.6868629816832086,0.07810912502463907
2.0,54.0,3.9889840465642745,3.154792759067128,0.07810912502463907
2.0,56.0,4.02535169073515,3.668936167505871,0.07810912502463907
